"closure_id","stable_order","source_commit","source_path","source_sha256","source_bytes","source_lines","source_alpha_token_count","closure_included","canonical_reader_reachable","canonical_reader_order","inclusion_class","inclusion_reason","source_role","source_title_locator","source_olfileid","import_count","imports_resolved_ordered","imports_unresolved","incoming_importer_count","incoming_importers","asset_dependency_count","asset_dependencies","environment_total","environment_counts","part_macro_count","chapter_macro_count","section_macro_count","definition_object_count","theorem_object_count","proposition_object_count","lemma_object_count","corollary_object_count","example_object_count","problem_object_count","proof_object_count","figure_object_count","tikz_object_count","label_count","reference_count","citation_count","math_segment_count","ar_target_path","ar_status","ar_sha256","ar_qa","fa_IR_target_path","fa_IR_status","fa_IR_sha256","fa_IR_qa","paired_acceptance"
"OLP-0021","21","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/function-basics.tex","f01a58d84a175f42d8c233ef0e7d41c23d406b54e8f11475c14514b64eca3dc7","5583","141","827","true","true","21","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Basics","sfr","0","","","1","content/sets-functions-relations/functions/functions.tex","1","assets/diagrams/function.tikz","13","cases:1|defn:1|document:1|ex:6|explain:3|figure:1","0","0","1","1","0","0","0","0","6","0","0","1","0","0","1","0","66","locale/ar/content/sets-functions-relations/functions/function-basics.tex","ACCEPTED","a65ea58e8bda3dad299c8966fffd7ea44d0b09ff7cdde403f7a1a5d22539815d","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","locale/fa-IR/content/sets-functions-relations/functions/function-basics.tex","ACCEPTED","d66599bdc39e09d80bcd3d02c257aef308a2589e8b6f23c7791cb938e1f0ec83","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","ACCEPTED"
"OLP-0022","22","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/function-kinds.tex","6dfe2a70579f8e3521d8e2286e2360dd58a19fbeda9718b62342105388ab4f93","4012","119","541","true","true","22","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Kinds of Functions","sfr","0","","","1","content/sets-functions-relations/functions/functions.tex","3","assets/diagrams/surjective.tikz|assets/diagrams/injective.tikz|assets/diagrams/bijective.tikz","14","cases:1|defn:3|document:1|ex:1|explain:5|figure:3","0","0","1","3","0","0","0","0","1","0","0","3","0","0","3","0","46","locale/ar/content/sets-functions-relations/functions/function-kinds.tex","ACCEPTED","6e4c12350566a5660c246b496a0f2a74e10bce84b82977ed0d56fba02fa049e8","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","locale/fa-IR/content/sets-functions-relations/functions/function-kinds.tex","ACCEPTED","335907d98a138c5062689aeaec381aade7bc3e1ee9cbd5371fb3a9c96f002180","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","ACCEPTED"
"OLP-0023","23","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/functions-relations.tex","0205f7168e0679f513e7c95ea7124ce364bce36f9e04f06d519e90f6a5480a5c","3984","104","585","true","true","23","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Functions as Relations","sfr","0","","","1","content/sets-functions-relations/functions/functions.tex","0","","10","defn:2|document:1|enumerate:1|explain:4|proof:1|prop:1","0","0","1","2","0","1","0","0","0","0","1","0","0","0","6","0","55","locale/ar/content/sets-functions-relations/functions/functions-relations.tex","ACCEPTED","815239f35eaba9b26e98e830de592a941018398e6c77ff2e12311f2c7095777d","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","locale/fa-IR/content/sets-functions-relations/functions/functions-relations.tex","ACCEPTED","6e173bd7f87658e80b293ac6d7f95a36f68cd80b5bddf3d0f628c701e6685bba","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","ACCEPTED"
"OLP-0024","24","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/inverses.tex","93a84a2705e1ed3c92a7f5206c4308420bebbbbcb43824c1eb50e05f83777c4b","6924","178","1133","true","true","24","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Inverses of Functions","sfr","0","","","1","content/sets-functions-relations/functions/functions.tex","0","","21","cases:1|defn:1|document:1|explain:4|prob:4|proof:5|prop:5","0","0","1","1","0","5","0","0","0","4","5","0","0","0","6","0","147","locale/ar/content/sets-functions-relations/functions/inverses.tex","ACCEPTED","dad5e72d573210420017af88bd69bb2a7c3ee4c59aab81c49f272e7957b0521e","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","locale/fa-IR/content/sets-functions-relations/functions/inverses.tex","ACCEPTED","6f81eed36763fbf88c1c6a2d67603c436567e46d02c45fcb5cb27c85d332556b","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","ACCEPTED"
"OLP-0025","25","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/composition.tex","091c7ab9e4d0517b2a62f4ecf10e4eb75f0f83e31e1bbd9c365c4b751b981fee","2572","68","374","true","true","25","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Composition of Functions","sfr","0","","","1","content/sets-functions-relations/functions/functions.tex","1","assets/diagrams/composition.tikz","8","defn:1|document:1|ex:1|explain:1|figure:1|prob:3","0","0","1","1","0","0","0","0","1","3","0","1","0","0","3","0","47","locale/ar/content/sets-functions-relations/functions/composition.tex","ACCEPTED","f78572ff393926bb193a99f5abd990c490f5113494582c89ff1f06e22efcaa4e","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","locale/fa-IR/content/sets-functions-relations/functions/composition.tex","ACCEPTED","8e6bf05bff3df56824bcd878602ca4e397a6820a715b69afc9353d9932daaeea","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","ACCEPTED"
"OLP-0026","26","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/functions/partial-functions.tex","2a1e79725a70fde443cc3c19c325a2c422c49e7ccd095c965f8c50fd5cc6b10b","2676","76","403","true","true","26","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Partial Functions","sfr","0","","","1","content/sets-functions-relations/functions/functions.tex","0","","9","defn:2|document:1|ex:2|explain:1|prob:1|proof:1|prop:1","0","0","1","2","0","1","0","0","2","1","1","0","0","0","0","0","61","locale/ar/content/sets-functions-relations/functions/partial-functions.tex","ACCEPTED","38fd8c03f401637335c644240fcf465e9a23becceabc672bb1c319524fb1094e","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","locale/fa-IR/content/sets-functions-relations/functions/partial-functions.tex","ACCEPTED","d32ed3e6f2057fa04076350ceb1e1f94e070c4b6dc239c18256d3fdd9b9fa626","PASS_STATIC_SEMANTIC_BUILD_VISUAL_INDEPENDENT_AI_WITH_ACCESSIBILITY_CAVEAT","ACCEPTED"
"OLP-0027","27","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","d2b1a2f68e99efc2e5fd9f15316db26d7f898bd61135213309f61d28a6f00a60","1501","56","162","true","true","27","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","chapter_driver","The Size of Sets","","13","content/sets-functions-relations/size-of-sets/introduction.tex|content/sets-functions-relations/size-of-sets/enumerability.tex|content/sets-functions-relations/size-of-sets/zig-zag.tex|content/sets-functions-relations/size-of-sets/pairing.tex|content/sets-functions-relations/size-of-sets/pairing-alt.tex|content/sets-functions-relations/size-of-sets/non-enumerability.tex|content/sets-functions-relations/size-of-sets/reduction.tex|content/sets-functions-relations/size-of-sets/equinumerous-sets.tex|content/sets-functions-relations/size-of-sets/comparing-size.tex|content/sets-functions-relations/size-of-sets/schroder-bernstein.tex|content/sets-functions-relations/size-of-sets/enumerability-alt.tex|content/sets-functions-relations/size-of-sets/non-enumerability-alt.tex|content/sets-functions-relations/size-of-sets/reduction-alt.tex","","1","content/sets-functions-relations/sets-functions-relations-complete.tex","0","","3","document:1|editorial:2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","0","4","locale/ar/content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","ACCEPTED","8a5709a9f89f2d052c8342e8ee23b1db31f007bb683fd66431ff6331858b9d9d","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex","ACCEPTED","e09b13a727322c58873981b974b473b47ae0c648e7d0862ec912b85e546a56ad","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0028","28","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/introduction.tex","e771bd78d2b9819350b17f333524e22ce44a26647916f5b864cb934e380c1fb9","1126","29","166","true","true","28","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Introduction","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","1","document:1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","5","locale/ar/content/sets-functions-relations/size-of-sets/introduction.tex","ACCEPTED","b6a38775f0805e7984d0d08d1886b36a91d39a0af2fdc02208a08b9610d738b9","PASS_STATIC_SEMANTIC_TOKEN_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/introduction.tex","ACCEPTED","e3643e82a7ab217d05b703d70b0238fb825c471fe97e149668b1d2793f8eb987","PASS_STATIC_SEMANTIC_TOKEN_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0029","29","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/enumerability.tex","7657db317a07eef9cd5497ad88997483dd43c9f94f27d257abe857084886a2fe","12285","280","1680","true","true","29","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","29","align*:1|array:1|cases:1|cor:2|defn:3|document:1|editorial:1|enumerate:1|ex:3|explain:3|prob:5|proof:4|prop:3","0","0","1","3","0","3","0","2","3","5","4","0","0","0","4","0","221","locale/ar/content/sets-functions-relations/size-of-sets/enumerability.tex","ACCEPTED","7FFAE7A80990D717CBB84D3FB429771C2C7545CCC8062B3E2BAFD1B398E57FCC","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/enumerability.tex","ACCEPTED","56A7E2689B7C7D9062FE17D6DA50C8A8B6FB21B50852192F05DC31E63636C26B","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0030","30","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/zig-zag.tex","18bf058d52e22b9dbc7a08af314b58c81f35dd4009c0ccf726a0d00aec391dee","4502","126","361","true","true","30","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Cantor's Zig-Zag Method","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","11","array:3|document:1|explain:2|prob:2|proof:1|prop:2","0","0","1","0","0","2","0","0","0","2","1","0","0","2","2","0","33","locale/ar/content/sets-functions-relations/size-of-sets/zig-zag.tex","ACCEPTED","E8958135A446AA32963B2D667262095C941705ADC448A31284D28511AA395A05","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/zig-zag.tex","ACCEPTED","1E549B3B98DF52D07B499CA80A4819ECC2EEC95B1D62A5C71109F4D7A4EC7E8E","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0031","31","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/pairing.tex","345a39184e28af727e378d5b5883b5e7d2e1c27cd729329376d19426ddaed484","4171","116","580","true","true","31","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Pairing Functions and Codes","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","13","defn:1|document:1|explain:2|prob:9","0","0","1","1","0","0","0","0","0","9","0","0","0","0","0","0","57","locale/ar/content/sets-functions-relations/size-of-sets/pairing.tex","ACCEPTED","AB9B2EBC887CA6C565C2E621001638B8C1CD11D7F170913A455B8E9AC9989BEC","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/pairing.tex","ACCEPTED","6821B15121D8DAB526EC888AF8792F54168724FF4FCD2F29DCF8E56E64CDB42E","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0032","32","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/pairing-alt.tex","fd523f5306e1fd0e5c03f4c572d244fb017d1c0be27939f180bc6867a214e425","4705","114","452","true","true","32","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","An Alternative Pairing Function","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","9","array:4|document:1|ex:2|explain:2","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","51","locale/ar/content/sets-functions-relations/size-of-sets/pairing-alt.tex","ACCEPTED","B514103460A3A6493A7A91F07A1B35E63424BF81688D498E835C1FE5296171EA","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/pairing-alt.tex","ACCEPTED","A738AB5A1FEDD702373FECDA2D0337F7A7D1E1279B147096C7DD001B066825F2","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0033","33","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/non-enumerability.tex","a272a841f8c50bda6589aac40278b9bff7f8a1f5284730c7195423b09ac3ba2e","9412","215","1329","true","true","33","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","13","array:2|cases:1|document:1|editorial:1|explain:2|prob:2|proof:2|thm:2","0","0","1","0","2","0","0","0","0","2","2","0","0","1","2","0","175","locale/ar/content/sets-functions-relations/size-of-sets/non-enumerability.tex","ACCEPTED","B0F9C3161B44D0AED5C0DBDC508AD09DA35610CDFAFB5C5AA732975B07C01F1A","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/non-enumerability.tex","ACCEPTED","7D9312AB40E0FDD45B0856FFF528559C0A06FE04A55B67F9A6F04CE85EC17708","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0034","34","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/reduction.tex","33f0cbb35c8c1fa3ff0e4f44fa626fdc298d1c4612aeaafb41bcb920e5d18ac8","5678","139","745","true","true","34","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Reduction","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","11","document:1|editorial:1|explain:1|prob:7|proof:1","0","0","1","0","0","0","0","0","0","7","1","0","0","1","5","0","102","locale/ar/content/sets-functions-relations/size-of-sets/reduction.tex","ACCEPTED","462FED3615E3538531362B3CF1FB9B4368B82EE1CE962B4850D74945DFDF2DD7","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/reduction.tex","ACCEPTED","34E56FB7426E63EED603E95537CAAE2BD576600E564FAD2BE0F93B982F3CAADF","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0035","35","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","7b0444e3293b300b72b7a6d49638913a778f5131fd94650dd64a5f11040c91f2","4252","112","603","true","true","35","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Equinumerosity","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","10","defn:1|document:1|editorial:1|prob:2|proof:2|prop:2|quote:1","0","0","1","1","0","2","0","0","0","2","2","0","0","0","3","1","74","locale/ar/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","ACCEPTED","E36EA22779D1C48EEAD0C3CBC13C40C6951F1FCDC9F28F9E17119B7E4849E57B","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/equinumerous-sets.tex","ACCEPTED","F85F4365AF77482AF7A5D3891C76CB845C57FE59B6CC0DE3AEE945638DF159F2","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
"OLP-0036","36","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/sets-functions-relations/size-of-sets/comparing-size.tex","cb92c7e6df9529ced700d708ad8c6efda9a0d8c3f8e69d08bcb4d614c6f5041b","6827","151","1021","true","true","36","canonical_complete_reader_reachable","Reached by ordered depth-first replay from content/open-logic-about.tex then content/content.tex through uncommented olimport edges.","reader_unit","Sets of Different Sizes, and Cantor's Theorem","sfr","0","","","2","content/sets-functions-relations/size-of-sets/size-of-sets-complete.tex|content/sets-functions-relations/size-of-sets/size-of-sets.tex","0","","9","defn:2|document:1|editorial:1|explain:2|prob:1|proof:1|thm:1","0","0","1","2","1","0","0","0","0","1","1","0","0","0","9","1","116","locale/ar/content/sets-functions-relations/size-of-sets/comparing-size.tex","ACCEPTED","4639F92248B9EEC3154367B8E6FE64900DDD2D0115094A5F9C9BB3C3A661B5F5","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","locale/fa-IR/content/sets-functions-relations/size-of-sets/comparing-size.tex","ACCEPTED","D933078B0271A7F13CF0AA98131AE75D6CEDAF83F47952D3697CEEB070BA7759","PASS_STATIC_SEMANTIC_INDEPENDENT_AI_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE","ACCEPTED"
